market,player,team,line,over_price,under_price,proj_lambda,p_over,ev_over,book
GOALS,Mason Lohrei,,2.5,27500,,0.3,0.003599493183089468,-0.006539881467306774,betrivers
SOG,Dylan Strome,,1.5,-149,115.0,2.0,0.5939941502901616,-0.007352057568790482,betonlineag
SOG,Bobby McMann,,1.5,-150,115.0,2.0,0.5939941502901616,-0.010009749516397493,fanatics
SOG,Bobby McMann,,1.5,-150,110.0,2.0,0.5939941502901616,-0.010009749516397493,williamhill_us
SOG,Dylan Strome,,1.5,-150,115.0,2.0,0.5939941502901616,-0.010009749516397493,fanatics
SOG,Ivan Demidov,,1.5,-150,110.0,2.0,0.5939941502901616,-0.010009749516397493,betmgm
SOG,Ivan Demidov,,1.5,-150,110.0,2.0,0.5939941502901616,-0.010009749516397493,williamhill_us
SOG,Tom Wilson,,1.5,-150,115.0,2.0,0.5939941502901616,-0.010009749516397493,fanatics
ASSISTS,Connor McMichael,,0.5,200,-285.0,0.4,0.3296799539643607,-0.010960138106917983,betmgm
ASSISTS,Noah Dobson,,0.5,200,-285.0,0.4,0.3296799539643607,-0.010960138106917983,betmgm
POINTS,Lane Hutson,,0.5,-104,-122.0,0.7,0.5034146962085905,-0.012532711283149367,fanduel
SOG,Dylan Strome,,1.5,-152,116.0,2.0,0.5939941502901616,-0.015220224518942671,fanduel
SOG,Dylan Strome,,1.5,-152,110.0,2.0,0.5939941502901616,-0.015220224518942671,williamhill_us
SOG,Ivan Demidov,,1.5,-152,116.0,2.0,0.5939941502901616,-0.015220224518942671,fanduel
POINTS,Connor McMichael,,0.5,-105,-130.0,0.7,0.5034146962085905,-0.01714273597370436,betmgm
POINTS,John Carlson,,0.5,-105,-125.0,0.7,0.5034146962085905,-0.01714273597370436,betmgm
POINTS,John Carlson,,0.5,-105,-125.0,0.7,0.5034146962085905,-0.01714273597370436,draftkings
POINTS,John Carlson,,0.5,-105,-125.0,0.7,0.5034146962085905,-0.01714273597370436,fanatics
SOG,Bobby McMann,,1.5,-154,120.0,2.0,0.5939941502901616,-0.020295362508434833,draftkings
SOG,Juraj Slafkovsky,,1.5,-154,120.0,2.0,0.5939941502901616,-0.020295362508434833,draftkings
SOG,Tom Wilson,,1.5,-154,120.0,2.0,0.5939941502901616,-0.020295362508434833,draftkings
POINTS,Connor McMichael,,0.5,-106,-120.0,0.7,0.5034146962085905,-0.021665779066324165,fanduel
SOG,Bobby McMann,,1.5,-155,115.0,2.0,0.5939941502901616,-0.022783817264573014,betmgm
SOG,Dylan Strome,,1.5,-155,110.0,2.0,0.5939941502901616,-0.022783817264573014,betmgm
SOG,Connor McMichael,,1.5,-156,120.0,2.0,0.5939941502901616,-0.025240368754606723,fanduel
SOG,Juraj Slafkovsky,,1.5,-156,120.0,2.0,0.5939941502901616,-0.025240368754606723,fanduel
SOG,Tom Wilson,,1.5,-156,121.0,2.0,0.5939941502901616,-0.025240368754606723,betonlineag
ASSISTS,Cole Caufield,,0.5,195,-275.0,0.4,0.3296799539643607,-0.02744413580513594,betmgm
ASSISTS,Cole Caufield,,0.5,195,-265.0,0.4,0.3296799539643607,-0.02744413580513594,draftkings
SOG,Tom Wilson,,1.5,-157,115.0,2.0,0.5939941502901616,-0.027665626595085924,williamhill_us
POINTS,John Carlson,,0.5,-108,-120.0,0.7,0.5034146962085905,-0.030460585079751634,betonlineag
SOG,Juraj Slafkovsky,,1.5,-159,122.0,2.0,0.5939941502901616,-0.03242462311225264,betonlineag
SOG,John Carlson,,1.5,-160,120.0,2.0,0.5939941502901616,-0.034759505778487465,fanatics
SOG,Juraj Slafkovsky,,1.5,-160,120.0,2.0,0.5939941502901616,-0.034759505778487465,betmgm
SOG,Morgan Geekie,,1.5,-160,120.0,2.0,0.5939941502901616,-0.034759505778487465,fanatics
SOG,Tom Wilson,,1.5,-160,120.0,2.0,0.5939941502901616,-0.034759505778487465,betmgm
SOG,Elias Lindholm,,1.5,-162,126.0,2.0,0.5939941502901616,-0.039342793975170764,draftkings
SOG,John Carlson,,1.5,-162,126.0,2.0,0.5939941502901616,-0.039342793975170764,draftkings
SOG,Morgan Geekie,,1.5,-162,126.0,2.0,0.5939941502901616,-0.039342793975170764,draftkings
GOALS,Bobby McMann,,1.5,2500,,0.3,0.03693631311376678,-0.0396558590420637,betrivers
GOALS,Juraj Slafkovsky,,0.5,270,-425.0,0.3,0.25918177931828207,-0.04102741652235631,fanatics
GOALS,Nick Suzuki,,0.5,270,-400.0,0.3,0.25918177931828207,-0.04102741652235631,fanduel
GOALS,Pierre-Luc Dubois,,0.5,270,-425.0,0.3,0.25918177931828207,-0.04102741652235631,fanatics
POINTS,Morgan Geekie,,0.5,-111,-115.0,0.7,0.5034146962085905,-0.04305855045033696,fanduel
SOG,Bobby McMann,,1.5,-164,125.0,2.0,0.5939941502901616,-0.04381429465486181,betonlineag
SOG,John Carlson,,1.5,-164,120.0,2.0,0.5939941502901616,-0.04381429465486181,williamhill_us
SOG,Morgan Geekie,,1.5,-164,125.0,2.0,0.5939941502901616,-0.04381429465486181,betonlineag
SOG,Morgan Geekie,,1.5,-164,125.0,2.0,0.5939941502901616,-0.04381429465486181,fanduel
SOG,Morgan Geekie,,1.5,-164,120.0,2.0,0.5939941502901616,-0.04381429465486181,williamhill_us
SOG,Tom Wilson,,1.5,-164,125.0,2.0,0.5939941502901616,-0.04381429465486181,fanduel
ASSISTS,Aliaksei Protas,,0.5,190,-255.0,0.4,0.3296799539643607,-0.043928133503354116,draftkings
ASSISTS,Cole Caufield,,0.5,190,-260.0,0.4,0.3296799539643607,-0.043928133503354116,fanatics
SOG,Elias Lindholm,,1.5,-165,120.0,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,John Carlson,,1.5,-165,125.0,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Juraj Slafkovsky,,1.5,-165,125.0,2.0,0.5939941502901616,-0.04600939498852846,fanatics
SOG,Morgan Geekie,,1.5,-165,120.0,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Elias Lindholm,,1.5,-167,127.0,2.0,0.5939941502901616,-0.050320729775610085,betonlineag
SOG,John Carlson,,1.5,-167,127.0,2.0,0.5939941502901616,-0.050320729775610085,betonlineag
SOG,Elias Lindholm,,1.5,-168,128.0,2.0,0.5939941502901616,-0.05243790310855173,fanduel
SOG,Elias Lindholm,,1.5,-170,130.0,2.0,0.5939941502901616,-0.056597526009743326,fanatics
POINTS,John Carlson,,0.5,-115,-111.0,0.7,0.5034146962085905,-0.058833394044809195,fanduel
POINTS,Morgan Geekie,,0.5,-115,-115.0,0.7,0.5034146962085905,-0.058833394044809195,fanatics
ASSISTS,Aliaksei Protas,,0.5,185,-250.0,0.4,0.3296799539643607,-0.06041213120157207,betmgm
ASSISTS,Aliaksei Protas,,0.5,185,-250.0,0.4,0.3296799539643607,-0.06041213120157207,fanatics
ASSISTS,Elias Lindholm,,0.5,185,-248.0,0.4,0.3296799539643607,-0.06041213120157207,draftkings
ASSISTS,Elias Lindholm,,0.5,185,-250.0,0.4,0.3296799539643607,-0.06041213120157207,fanatics
POINTS,Morgan Geekie,,0.5,-116,-111.0,0.7,0.5034146962085905,-0.0626071174046936,betonlineag
SOG,John Carlson,,1.5,-174,132.0,2.0,0.5939941502901616,-0.06462990126721685,fanduel
POINTS,Lane Hutson,,0.5,-118,-110.0,0.7,0.5034146962085905,-0.06996267988582439,betonlineag
GOALS,Elias Lindholm,,1.5,2400,,0.3,0.03693631311376678,-0.07659217215583047,betrivers
ASSISTS,Charlie McAvoy,,0.5,180,-250.0,0.4,0.3296799539643607,-0.07689612889979014,betmgm
ASSISTS,Elias Lindholm,,0.5,180,-250.0,0.4,0.3296799539643607,-0.07689612889979014,betmgm
POINTS,Lane Hutson,,0.5,-120,-110.0,0.7,0.5034146962085905,-0.07707305695091737,betmgm
POINTS,Lane Hutson,,0.5,-120,-110.0,0.7,0.5034146962085905,-0.07707305695091737,draftkings
POINTS,Morgan Geekie,,0.5,-120,-110.0,0.7,0.5034146962085905,-0.07707305695091737,betmgm
POINTS,Cole Caufield,,0.5,-122,-104.0,0.7,0.5034146962085905,-0.08395030689912225,fanduel
SOG,Viktor Arvidsson,,1.5,-185,135.0,2.0,0.5939941502901616,-0.08492793063407544,betmgm
SOG,Matias Maccelli,,1.5,-188,145.0,2.0,0.5939941502901616,-0.09005151444911419,draftkings
SOG,Matthew Knies,,1.5,-188,145.0,2.0,0.5939941502901616,-0.09005151444911419,draftkings
ASSISTS,Jakob Chychrun,,0.5,176,-234.0,0.4,0.3296799539643607,-0.09008332705836464,draftkings
ASSISTS,Morgan Geekie,,0.5,176,-234.0,0.4,0.3296799539643607,-0.09008332705836464,draftkings
GOALS,Morgan Geekie,,0.5,250,-380.0,0.3,0.25918177931828207,-0.09286377238601284,fanduel
SOG,Noah Dobson,,1.5,-190,140.0,2.0,0.5939941502901616,-0.0933773495571219,betmgm
SOG,Viktor Arvidsson,,1.5,-190,135.0,2.0,0.5939941502901616,-0.0933773495571219,williamhill_us
ASSISTS,Jakob Chychrun,,0.5,175,-240.0,0.4,0.3296799539643607,-0.0933801265980081,fanatics
ASSISTS,Morgan Geekie,,0.5,175,-235.0,0.4,0.3296799539643607,-0.0933801265980081,betmgm
ASSISTS,Morgan Geekie,,0.5,175,-240.0,0.4,0.3296799539643607,-0.0933801265980081,fanatics
POINTS,Cole Caufield,,0.5,-125,-105.0,0.7,0.5034146962085905,-0.09385354682453712,fanatics
POINTS,Lane Hutson,,0.5,-125,-105.0,0.7,0.5034146962085905,-0.09385354682453712,fanatics
GOALS,Henry Thrun,,2.5,25000,,0.3,0.003599493183089468,-0.09652721104454343,betrivers
GOALS,Jake McCabe,,2.5,25000,,0.3,0.003599493183089468,-0.09652721104454343,betrivers
GOALS,Matt Roy,,2.5,25000,,0.3,0.003599493183089468,-0.09652721104454343,betrivers
GOALS,Oliver Ekman-Larsson,,2.5,25000,,0.3,0.003599493183089468,-0.09652721104454343,betrivers
SOG,Matias Maccelli,,1.5,-192,147.0,2.0,0.5939941502901616,-0.09663389643371256,betonlineag
SOG,Matias Maccelli,,1.5,-196,148.0,2.0,0.5939941502901616,-0.10294760976587852,fanduel
POINTS,Cole Caufield,,0.5,-128,-101.0,0.7,0.5034146962085905,-0.10329257237844824,betonlineag
SOG,Matias Maccelli,,1.5,-197,140.0,2.0,0.5939941502901616,-0.10448597646610164,williamhill_us
SOG,Matthew Knies,,1.5,-197,140.0,2.0,0.5939941502901616,-0.10448597646610164,williamhill_us
SOG,Noah Dobson,,1.5,-197,140.0,2.0,0.5939941502901616,-0.10448597646610164,williamhill_us
SOG,Matias Maccelli,,1.5,-200,140.0,2.0,0.5939941502901616,-0.10900877456475766,betmgm
SOG,Matias Maccelli,,1.5,-200,150.0,2.0,0.5939941502901616,-0.10900877456475766,fanatics
SOG,Matthew Knies,,1.5,-200,145.0,2.0,0.5939941502901616,-0.10900877456475766,betmgm
SOG,Noah Dobson,,1.5,-200,150.0,2.0,0.5939941502901616,-0.10900877456475766,fanatics
POINTS,Pierre-Luc Dubois,,0.5,-130,100.0,0.7,0.5034146962085905,-0.10934322978480149,fanatics
ASSISTS,Jakob Chychrun,,0.5,170,-235.0,0.4,0.3296799539643607,-0.10986412429622616,betmgm
ASSISTS,Morgan Rielly,,0.5,170,-225.0,0.4,0.3296799539643607,-0.10986412429622616,betmgm
SOG,Noah Dobson,,1.5,-204,155.0,2.0,0.5939941502901616,-0.11483224662642588,draftkings
GOALS,Nick Suzuki,,0.5,240,-375.0,0.3,0.25918177931828207,-0.118781950317841,fanatics
POINTS,Cole Caufield,,0.5,-135,100.0,0.7,0.5034146962085905,-0.12368552882208328,betmgm
POINTS,Cole Caufield,,0.5,-135,105.0,0.7,0.5034146962085905,-0.12368552882208328,draftkings
POINTS,Pierre-Luc Dubois,,0.5,-135,100.0,0.7,0.5034146962085905,-0.12368552882208328,betmgm
POINTS,Pierre-Luc Dubois,,0.5,-135,104.0,0.7,0.5034146962085905,-0.12368552882208328,betonlineag
POINTS,Pierre-Luc Dubois,,0.5,-135,105.0,0.7,0.5034146962085905,-0.12368552882208328,draftkings
ASSISTS,Charlie McAvoy,,0.5,165,-225.0,0.4,0.3296799539643607,-0.12634812199444423,fanatics
POINTS,Pierre-Luc Dubois,,0.5,-142,112.0,0.7,0.5034146962085905,-0.14206791209521907,fanduel
ASSISTS,Morgan Rielly,,0.5,160,-210.0,0.4,0.3296799539643607,-0.14283211969266218,fanatics
SOG,Matthew Knies,,2.5,165,-225.0,2.0,0.32332358381693654,-0.1431925028851181,fanatics
GOALS,Adrian Kempe,,0.5,230,-360.0,0.3,0.25918177931828207,-0.14470012824966927,fliff
GOALS,Dylan Strome,,0.5,230,-320.0,0.3,0.25918177931828207,-0.14470012824966927,fanduel
GOALS,Morgan Geekie,,0.5,230,-350.0,0.3,0.25918177931828207,-0.14470012824966927,fanatics
POINTS,Matthew Knies,,0.5,-145,110.0,0.7,0.5034146962085905,-0.1494027546820368,fanatics
GOALS,Ivan Demidov,,1.5,2200,,0.3,0.03693631311376678,-0.15046479838336413,betrivers
SOG,Matthew Knies,,2.5,161,-213.0,2.0,0.32332358381693654,-0.15612544623779545,betonlineag
ASSISTS,John Tavares,,0.5,155,-204.0,0.4,0.3296799539643607,-0.15931611739088036,draftkings
ASSISTS,Morgan Rielly,,0.5,155,-204.0,0.4,0.3296799539643607,-0.15931611739088036,draftkings
GOALS,Cole Caufield,,0.5,220,-310.0,0.3,0.25918177931828207,-0.17061830618149743,fanduel
ASSISTS,Alex Ovechkin,,0.5,150,-200.0,0.4,0.3296799539643607,-0.17580011508909832,fanatics
ASSISTS,Matthew Knies,,0.5,150,-198.0,0.4,0.3296799539643607,-0.17580011508909832,draftkings
ASSISTS,Matthew Knies,,0.5,150,-200.0,0.4,0.3296799539643607,-0.17580011508909832,fanatics
SOG,Matthew Knies,,2.5,154,-205.0,2.0,0.32332358381693654,-0.17875809710498108,fanduel
POINTS,John Tavares,,0.5,-160,120.0,0.7,0.5034146962085905,-0.18195111866104047,betmgm
POINTS,John Tavares,,0.5,-160,120.0,0.7,0.5034146962085905,-0.18195111866104047,fanatics
POINTS,Matthew Knies,,0.5,-160,120.0,0.7,0.5034146962085905,-0.18195111866104047,betmgm
POINTS,Matthew Knies,,0.5,-162,126.0,0.7,0.5034146962085905,-0.1858354913169709,draftkings
POINTS,Tom Wilson,,0.5,-162,126.0,0.7,0.5034146962085905,-0.1858354913169709,draftkings
GOALS,David Kampf,,2.5,22500,,0.3,0.003599493183089468,-0.1865145406217802,betrivers
GOALS,John Beecher,,2.5,22500,,0.3,0.003599493183089468,-0.1865145406217802,betrivers
GOALS,Lane Hutson,,2.5,22500,,0.3,0.003599493183089468,-0.1865145406217802,betrivers
GOALS,Michael Eyssimont,,2.5,22500,,0.3,0.003599493183089468,-0.1865145406217802,betrivers
GOALS,Mike Matheson,,2.5,22500,,0.3,0.003599493183089468,-0.1865145406217802,betrivers
GOALS,Nikita Zadorov,,2.5,22500,,0.3,0.003599493183089468,-0.1865145406217802,betrivers
GOALS,Sean Kuraly,,2.5,22500,,0.3,0.003599493183089468,-0.1865145406217802,betrivers
POINTS,Matthew Knies,,0.5,-164,126.0,0.7,0.5034146962085905,-0.18962512317641528,betonlineag
POINTS,Tom Wilson,,0.5,-165,125.0,0.7,0.5034146962085905,-0.19148548790741537,fanatics
ASSISTS,Alex Ovechkin,,0.5,145,-200.0,0.4,0.3296799539643607,-0.19228411278731627,betmgm
ASSISTS,Alex Ovechkin,,0.5,145,-188.0,0.4,0.3296799539643607,-0.19228411278731627,draftkings
ASSISTS,John Tavares,,0.5,145,-200.0,0.4,0.3296799539643607,-0.19228411278731627,betmgm
ASSISTS,Matthew Knies,,0.5,145,-200.0,0.4,0.3296799539643607,-0.19228411278731627,betmgm
POINTS,Tom Wilson,,0.5,-167,127.0,0.7,0.5034146962085905,-0.19513937791800212,betonlineag
GOALS,Dylan Strome,,0.5,210,-325.0,0.3,0.25918177931828207,-0.19653648411332558,fanatics
SOG,Nick Suzuki,,2.5,148,-196.0,2.0,0.32332358381693654,-0.19815751213399735,fanduel
SOG,Viktor Arvidsson,,2.5,148,-196.0,2.0,0.32332358381693654,-0.19815751213399735,fanduel
POINTS,Nick Suzuki,,0.5,-172,132.0,0.7,0.5034146962085905,-0.20390234087943826,betonlineag
SOG,Nick Suzuki,,2.5,146,-192.0,2.0,0.32332358381693654,-0.20462398381033609,betonlineag
SOG,Viktor Arvidsson,,2.5,146,-192.0,2.0,0.32332358381693654,-0.20462398381033609,betonlineag
POINTS,John Tavares,,0.5,-174,136.0,0.7,0.5034146962085905,-0.20726651286693226,fanduel
POINTS,Nick Suzuki,,0.5,-174,136.0,0.7,0.5034146962085905,-0.20726651286693226,fanduel
SOG,Nick Suzuki,,2.5,145,-190.0,2.0,0.32332358381693654,-0.20785721964850534,fanatics
ASSISTS,John Tavares,,0.5,140,-180.0,0.4,0.3296799539643607,-0.2087681104855344,fanatics
POINTS,John Tavares,,0.5,-175,135.0,0.7,0.5034146962085905,-0.20891976310078642,draftkings
POINTS,Nick Suzuki,,0.5,-175,135.0,0.7,0.5034146962085905,-0.20891976310078642,draftkings
POINTS,Tom Wilson,,0.5,-175,130.0,0.7,0.5034146962085905,-0.20891976310078642,betmgm
POINTS,Tom Wilson,,0.5,-180,140.0,0.7,0.5034146962085905,-0.2169104725644148,fanduel
POINTS,John Tavares,,0.5,-182,138.0,0.7,0.5034146962085905,-0.21998382235811803,betonlineag
GOALS,John Tavares,,0.5,200,-270.0,0.3,0.25918177931828207,-0.22245466204515385,fanduel
GOALS,Kevin Fiala,,0.5,200,-310.0,0.3,0.25918177931828207,-0.22245466204515385,fliff
GOALS,Tom Wilson,,0.5,200,-280.0,0.3,0.25918177931828207,-0.22245466204515385,fanduel
POINTS,Matthew Knies,,0.5,-184,142.0,0.7,0.5034146962085905,-0.2229903601997843,fanduel
SOG,Nick Suzuki,,2.5,140,-182.0,2.0,0.32332358381693654,-0.2240233988393523,draftkings
SOG,Nick Suzuki,,2.5,140,-190.0,2.0,0.32332358381693654,-0.2240233988393523,williamhill_us
SOG,Viktor Arvidsson,,2.5,140,-180.0,2.0,0.32332358381693654,-0.2240233988393523,fanatics
GOALS,Juraj Slafkovsky,,1.5,2000,,0.3,0.03693631311376678,-0.22433742461089767,betrivers
GOALS,Zack Bolduc,,1.5,2000,,0.3,0.03693631311376678,-0.22433742461089767,betrivers
ASSISTS,Pierre-Luc Dubois,,0.5,135,-185.0,0.4,0.3296799539643607,-0.2252521081837524,betmgm
ASSISTS,Pierre-Luc Dubois,,0.5,135,-175.0,0.4,0.3296799539643607,-0.2252521081837524,draftkings
POINTS,Nick Suzuki,,0.5,-190,140.0,0.7,0.5034146962085905,-0.2316302005237304,betmgm
GOALS,Matthew Knies,,0.5,195,-270.0,0.3,0.25918177931828207,-0.23541375101106787,fanduel
SOG,Noah Dobson,,2.5,136,-179.0,2.0,0.32332358381693654,-0.2369563421920296,betonlineag
SOG,Nick Suzuki,,2.5,135,-190.0,2.0,0.32332358381693654,-0.24018957803019902,betmgm
ASSISTS,Pierre-Luc Dubois,,0.5,130,-170.0,0.4,0.3296799539643607,-0.24173610588197053,fanatics
GOALS,John Tavares,,0.5,190,-300.0,0.3,0.25918177931828207,-0.24837283997698206,fanatics
GOALS,Tom Wilson,,0.5,190,-300.0,0.3,0.25918177931828207,-0.24837283997698206,fanatics
POINTS,Alex Ovechkin,,0.5,-204,155.0,0.7,0.5034146962085905,-0.2498133938852377,draftkings
ASSISTS,John Carlson,,0.5,126,-162.0,0.4,0.3296799539643607,-0.254923304040545,draftkings
POINTS,Alex Ovechkin,,0.5,-210,155.0,0.7,0.5034146962085905,-0.2568640198825569,betmgm
POINTS,Alex Ovechkin,,0.5,-210,160.0,0.7,0.5034146962085905,-0.2568640198825569,fanatics
POINTS,David Pastrnak,,0.5,-210,160.0,0.7,0.5034146962085905,-0.2568640198825569,fanatics
POINTS,William Nylander,,0.5,-210,160.0,0.7,0.5034146962085905,-0.2568640198825569,fanatics
ASSISTS,John Carlson,,0.5,125,-165.0,0.4,0.3296799539643607,-0.2582201035801885,betmgm
ASSISTS,John Carlson,,0.5,125,-165.0,0.4,0.3296799539643607,-0.2582201035801885,fanatics
ASSISTS,Tom Wilson,,0.5,125,-165.0,0.4,0.3296799539643607,-0.2582201035801885,betmgm
ASSISTS,Tom Wilson,,0.5,125,-165.0,0.4,0.3296799539643607,-0.2582201035801885,fanatics
GOALS,Aliaksei Protas,,1.5,1900,,0.3,0.03693631311376678,-0.26127373772466445,betrivers
GOALS,Pierre-Luc Dubois,,1.5,1900,,0.3,0.03693631311376678,-0.26127373772466445,betrivers
GOALS,Cole Caufield,,0.5,185,-280.0,0.3,0.25918177931828207,-0.26133192894289614,fanatics
GOALS,Matthew Knies,,0.5,185,-280.0,0.3,0.25918177931828207,-0.26133192894289614,fanatics
POINTS,Alex Ovechkin,,0.5,-217,164.0,0.7,0.5034146962085905,-0.264596964524778,betonlineag
POINTS,Dylan Strome,,0.5,-220,160.0,0.7,0.5034146962085905,-0.26776044187841386,betmgm
SOG,Noah Dobson,,2.5,126,-165.0,2.0,0.32332358381693654,-0.26928870057372345,fanduel
GOALS,Brandon Duhaime,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Calle Jarnkrok,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Charlie McAvoy,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Declan Chisholm,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Joe Veleno,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Justin Sourdif,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Matej Blumel,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Nic Dowd,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Oliver Kapanen,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Rasmus Sandin,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Steven Lorentz,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
GOALS,Tanner Jeannot,,2.5,20000,,0.3,0.003599493183089468,-0.27650187019901684,betrivers
POINTS,Dylan Strome,,0.5,-233,174.0,0.7,0.5034146962085905,-0.2805274942598256,betonlineag
POINTS,William Nylander,,0.5,-233,176.0,0.7,0.5034146962085905,-0.2805274942598256,betonlineag
POINTS,David Pastrnak,,0.5,-235,175.0,0.7,0.5034146962085905,-0.28236628412817955,betmgm
POINTS,Dylan Strome,,0.5,-235,180.0,0.7,0.5034146962085905,-0.28236628412817955,fanduel
POINTS,David Pastrnak,,0.5,-240,180.0,0.7,0.5034146962085905,-0.28682918037116345,draftkings
SOG,Jakob Chychrun,,2.5,120,-160.0,2.0,0.32332358381693654,-0.2886881156027395,betmgm
SOG,Jakob Chychrun,,2.5,120,-156.0,2.0,0.32332358381693654,-0.2886881156027395,betonlineag
SOG,Jakob Chychrun,,2.5,120,-154.0,2.0,0.32332358381693654,-0.2886881156027395,draftkings
SOG,Jakob Chychrun,,2.5,120,-160.0,2.0,0.32332358381693654,-0.2886881156027395,fanatics
SOG,Jakob Chychrun,,2.5,120,-164.0,2.0,0.32332358381693654,-0.2886881156027395,williamhill_us
POINTS,Alex Ovechkin,,0.5,-245,186.0,0.7,0.5034146962085905,-0.29110991758382154,fanduel
POINTS,William Nylander,,0.5,-248,185.0,0.7,0.5034146962085905,-0.2935955069331069,draftkings
SOG,Jakob Chychrun,,2.5,118,-154.0,2.0,0.32332358381693654,-0.2951545872790784,fanduel
POINTS,David Pastrnak,,0.5,-250,187.0,0.7,0.5034146962085905,-0.2952194253079734,betonlineag
POINTS,William Nylander,,0.5,-250,180.0,0.7,0.5034146962085905,-0.2952194253079734,betmgm
GOALS,Patrik Laine,,1.5,1800,,0.3,0.03693631311376678,-0.2982100508384312,betrivers
POINTS,David Pastrnak,,0.5,-260,196.0,0.7,0.5034146962085905,-0.3029642667881055,fanduel
ASSISTS,William Nylander,,0.5,110,-145.0,0.4,0.3296799539643607,-0.3076720966748426,betmgm
ASSISTS,William Nylander,,0.5,110,-142.0,0.4,0.3296799539643607,-0.3076720966748426,draftkings
ASSISTS,William Nylander,,0.5,110,-145.0,0.4,0.3296799539643607,-0.3076720966748426,fanatics
POINTS,Auston Matthews,,0.5,-275,200.0,0.7,0.5034146962085905,-0.31352541426101294,fanatics
ASSISTS,Auston Matthews,,0.5,105,-140.0,0.4,0.3296799539643607,-0.3241560943730607,betmgm
ASSISTS,Auston Matthews,,0.5,105,-135.0,0.4,0.3296799539643607,-0.3241560943730607,draftkings
ASSISTS,David Pastrnak,,0.5,105,-140.0,0.4,0.3296799539643607,-0.3241560943730607,betmgm
ASSISTS,David Pastrnak,,0.5,105,-135.0,0.4,0.3296799539643607,-0.3241560943730607,draftkings
ASSISTS,David Pastrnak,,0.5,105,-140.0,0.4,0.3296799539643607,-0.3241560943730607,fanatics
GOALS,William Nylander,,0.5,155,-210.0,0.3,0.25918177931828207,-0.33908646273838083,fanduel
ASSISTS,Auston Matthews,,0.5,100,-130.0,0.4,0.3296799539643607,-0.34064009207127866,fanatics
ASSISTS,Lane Hutson,,0.5,100,-135.0,0.4,0.3296799539643607,-0.34064009207127866,betmgm
ASSISTS,Lane Hutson,,0.5,100,-130.0,0.4,0.3296799539643607,-0.34064009207127866,draftkings
ASSISTS,Nick Suzuki,,0.5,100,-130.0,0.4,0.3296799539643607,-0.34064009207127866,draftkings
GOALS,Jake Evans,,2.5,18000,,0.3,0.003599493183089468,-0.34849173386080623,betrivers
GOALS,John Carlson,,2.5,18000,,0.3,0.003599493183089468,-0.34849173386080623,betrivers
GOALS,Josh Anderson,,2.5,18000,,0.3,0.003599493183089468,-0.34849173386080623,betrivers
GOALS,Matthew Poitras,,2.5,18000,,0.3,0.003599493183089468,-0.34849173386080623,betrivers
GOALS,Morgan Rielly,,2.5,18000,,0.3,0.003599493183089468,-0.34849173386080623,betrivers
GOALS,Noah Dobson,,2.5,18000,,0.3,0.003599493183089468,-0.34849173386080623,betrivers
GOALS,Scott Laughton,,2.5,18000,,0.3,0.003599493183089468,-0.34849173386080623,betrivers
GOALS,David Pastrnak,,0.5,150,-220.0,0.3,0.25918177931828207,-0.35204555170429486,fanatics
GOALS,Nathan MacKinnon,,0.5,150,-225.0,0.3,0.25918177931828207,-0.35204555170429486,fliff
ASSISTS,Lane Hutson,,0.5,-105,-125.0,0.4,0.3296799539643607,-0.356339137498153,fanatics
ASSISTS,Nick Suzuki,,0.5,-105,-130.0,0.4,0.3296799539643607,-0.356339137498153,betmgm
SOG,John Tavares,,2.5,-105,-123.0,2.0,0.32332358381693654,-0.3687491935002667,betonlineag
SOG,John Tavares,,2.5,-105,-125.0,2.0,0.32332358381693654,-0.3687491935002667,draftkings
SOG,John Tavares,,2.5,-105,-125.0,2.0,0.32332358381693654,-0.3687491935002667,fanatics
GOALS,Morgan Geekie,,1.5,1600,,0.3,0.03693631311376678,-0.37208267706596476,betrivers
SOG,John Tavares,,2.5,-107,-127.0,2.0,0.32332358381693654,-0.374504842522375,williamhill_us
SOG,John Tavares,,2.5,-108,-120.0,2.0,0.32332358381693654,-0.37730272746367766,fanduel
GOALS,William Nylander,,0.5,140,-200.0,0.3,0.25918177931828207,-0.3779637296361231,fanatics
SOG,John Tavares,,2.5,-110,-120.0,2.0,0.32332358381693654,-0.3827458854403938,betmgm
