date,player,team,opp,market,line,book,over_price,under_price,proj_lambda,p_over,side,ev,chosen_prob,source,team_norm,player_norm
2026-01-30,Mason Marchment,CBJ,CHI,SOG,4.5,,,,2.096,0.1353,Under,,0.8647,nolines,CBJ,mason marchment
2026-01-30,Sean Monahan,CBJ,CHI,SOG,3.5,,,,1.6037,0.138114,Under,,0.861886,nolines,CBJ,sean monahan
2026-01-30,Andre Burakovsky,CHI,CBJ,SOG,4.5,,,,2.2004,0.146335,Under,,0.853665,nolines,CHI,andre burakovsky
2026-01-30,Ilya Mikheyev,CHI,CBJ,SOG,3.5,,,,1.6892,0.149515,Under,,0.8504849999999999,nolines,CHI,ilya mikheyev
2026-01-30,Artyom Levshunov,CHI,CBJ,SOG,4.5,,,,2.2834,0.155752,Under,,0.844248,nolines,CHI,artyom levshunov
2026-01-30,Oliver Moore,CHI,CBJ,SOG,4.5,,,,2.304,0.158088,Under,,0.841912,nolines,CHI,oliver moore
2026-01-30,Kent Johnson,CBJ,CHI,SOG,3.5,,,,1.7759,0.162683,Under,,0.837317,nolines,CBJ,kent johnson
2026-01-30,Cole Sillinger,CBJ,CHI,SOG,3.5,,,,1.8119,0.167811,Under,,0.8321890000000001,nolines,CBJ,cole sillinger
2026-01-30,Charlie Coyle,CBJ,CHI,SOG,4.5,,,,2.3953,0.169313,Under,,0.830687,nolines,CBJ,charlie coyle
2026-01-30,Teuvo Teravainen,CHI,CBJ,SOG,3.5,,,,1.917,0.181799,Under,,0.818201,nolines,CHI,teuvo teravainen
2026-01-30,Damon Severson,CBJ,CHI,SOG,3.5,,,,2.0018,0.194612,Under,,0.805388,nolines,CBJ,damon severson
2026-01-30,Ivan Provorov,CBJ,CHI,SOG,4.5,,,,2.6628,0.199385,Under,,0.800615,nolines,CBJ,ivan provorov
2026-01-30,Zach Werenski,CBJ,CHI,SOG,4.5,,,,2.6794,0.201233,Under,,0.798767,nolines,CBJ,zach werenski
2026-01-30,Boone Jenner,CBJ,CHI,SOG,4.5,,,,2.6855,0.201909,Under,,0.798091,nolines,CBJ,boone jenner
2026-01-30,Mason Marchment,CBJ,CHI,SOG,3.5,,,,2.096,0.207697,Under,,0.792303,nolines,CBJ,mason marchment
2026-01-30,Frank Nazar,CHI,CBJ,SOG,4.5,,,,2.803,0.213849,Under,,0.786151,nolines,CHI,frank nazar
2026-01-30,Andre Burakovsky,CHI,CBJ,SOG,3.5,,,,2.2004,0.22102,Under,,0.77898,nolines,CHI,andre burakovsky
2026-01-30,Adam Fantilli,CBJ,CHI,SOG,4.5,,,,2.8611,0.22122,Under,,0.77878,nolines,CBJ,adam fantilli
2026-01-30,Kirill Marchenko,CBJ,CHI,SOG,4.5,,,,2.9556,0.231455,Under,,0.768545,nolines,CBJ,kirill marchenko
2026-01-30,Artyom Levshunov,CHI,CBJ,SOG,3.5,,,,2.2834,0.232222,Under,,0.767778,nolines,CHI,artyom levshunov
2026-01-30,Sean Monahan,CBJ,CHI,SOG,2.5,,,,1.6037,0.233981,Under,,0.766019,nolines,CBJ,sean monahan
2026-01-30,Oliver Moore,CHI,CBJ,SOG,3.5,,,,2.304,0.234979,Under,,0.765021,nolines,CHI,oliver moore
2026-01-30,Charlie Coyle,CBJ,CHI,SOG,3.5,,,,2.3953,0.248106,Under,,0.7518940000000001,nolines,CBJ,charlie coyle
2026-01-30,Ilya Mikheyev,CHI,CBJ,SOG,2.5,,,,1.6892,0.248163,Under,,0.751837,nolines,CHI,ilya mikheyev
2026-01-30,Kent Johnson,CBJ,CHI,SOG,2.5,,,,1.7759,0.264192,Under,,0.735808,nolines,CBJ,kent johnson
2026-01-30,Cole Sillinger,CBJ,CHI,SOG,2.5,,,,1.8119,0.27034,Under,,0.72966,nolines,CBJ,cole sillinger
2026-01-30,Tyler Bertuzzi,CHI,CBJ,SOG,4.5,,,,3.3559,0.272194,Under,,0.727806,nolines,CHI,tyler bertuzzi
2026-01-30,Spencer Knight,CHI,CBJ,SAVES,30.5,,,,27.0,0.33035,Under,,0.6696500000000001,nolines,CHI,spencer knight
2026-01-30,Jet Greaves,CBJ,CHI,SAVES,30.5,,,,27.0,0.329011,Under,,0.6709890000000001,nolines,CBJ,jet greaves
