date,player,team,market,line,proj_lambda,p_over,over_price,under_price,book,side,ev,chosen_prob
2026-01-27,Michael McCarron,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Michael McCarron,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Michael McCarron,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Jonathan Marchessault,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Jonathan Marchessault,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Jonathan Marchessault,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Tyson Jost,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Tyson Jost,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Tyson Jost,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Erik Haula,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Erik Haula,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Erik Haula,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Filip Forsberg,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Steven Stamkos,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Fedor Svechkov,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Fedor Svechkov,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Nick Blankenburg,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Nick Perbix,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Nick Perbix,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Roman Josi,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Roman Josi,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Roman Josi,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Nicolas Hague,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Nicolas Hague,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Nicolas Hague,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Nick Blankenburg,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Nick Blankenburg,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Fedor Svechkov,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Justin Barron,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Justin Barron,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Justin Barron,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Matthew Wood,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Matthew Wood,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Matthew Wood,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Ozzy Wiesblatt,NSH,BLOCKS,3.5,1.8,0.171946,,,,Over,0.0,0.171946
2026-01-27,Ozzy Wiesblatt,NSH,BLOCKS,2.5,1.8,0.266832,,,,Over,0.0,0.266832
2026-01-27,Ozzy Wiesblatt,NSH,BLOCKS,1.5,1.8,0.414441,,,,Over,0.0,0.414441
2026-01-27,Cole Reinhardt,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Cole Reinhardt,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Jonas Rondbjerg,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Jonas Rondbjerg,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Philipp Kurashev,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Philipp Kurashev,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Collin Graf,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Collin Graf,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Collin Graf,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Barclay Goodrow,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Barclay Goodrow,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Barclay Goodrow,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Adam Gaudette,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Adam Gaudette,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Adam Gaudette,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,William Eklund,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,William Eklund,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,William Eklund,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Ty Dellandrea,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Ty Dellandrea,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Ty Dellandrea,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Macklin Celebrini,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Macklin Celebrini,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Macklin Celebrini,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Akira Schmid,VGK,SAVES,30.5,27.0,0.319896,,,,Over,0.0,0.319896
2026-01-27,Philipp Kurashev,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Michael Misa,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Michael Misa,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Kiefer Sherwood,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Tyler Toffoli,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Tyler Toffoli,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Will Smith,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Will Smith,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Will Smith,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Jeff Skinner,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Jeff Skinner,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Jeff Skinner,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Kiefer Sherwood,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Kiefer Sherwood,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Michael Misa,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Pavol Regenda,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Pavol Regenda,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Pavol Regenda,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Ryan Reaves,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Ryan Reaves,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Ryan Reaves,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Zack Ostapchuk,SJS,BLOCKS,3.5,1.8,0.17307,,,,Over,0.0,0.17307
2026-01-27,Zack Ostapchuk,SJS,BLOCKS,2.5,1.8,0.268331,,,,Over,0.0,0.268331
2026-01-27,Zack Ostapchuk,SJS,BLOCKS,1.5,1.8,0.415962,,,,Over,0.0,0.415962
2026-01-27,Akira Schmid,VGK,SAVES,28.5,27.0,0.344166,,,,Over,0.0,0.344166
2026-01-27,Akira Schmid,VGK,SAVES,26.5,27.0,0.370359,,,,Over,0.0,0.370359
2026-01-27,Akira Schmid,VGK,SAVES,24.5,27.0,0.398631,,,,Over,0.0,0.398631
2026-01-27,Mark Stone,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Noah Hanifin,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Dylan Coghlan,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Dylan Coghlan,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Dylan Coghlan,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Rasmus Andersson,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Rasmus Andersson,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Rasmus Andersson,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Mark Stone,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Mark Stone,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Reilly Smith,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Noah Hanifin,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Reilly Smith,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Reilly Smith,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Colton Sissons,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Colton Sissons,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Colton Sissons,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Brandon Saad,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Brandon Saad,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Brandon Saad,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Jonas Rondbjerg,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Noah Hanifin,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Ben Hutton,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Adin Hill,VGK,SAVES,30.5,27.0,0.319896,,,,Over,0.0,0.319896
2026-01-27,Shea Theodore,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Adin Hill,VGK,SAVES,28.5,27.0,0.344166,,,,Over,0.0,0.344166
2026-01-27,Adin Hill,VGK,SAVES,26.5,27.0,0.370359,,,,Over,0.0,0.370359
2026-01-27,Adin Hill,VGK,SAVES,24.5,27.0,0.398631,,,,Over,0.0,0.398631
2026-01-27,Carter Hart,VGK,SAVES,30.5,27.0,0.319896,,,,Over,0.0,0.319896
2026-01-27,Carter Hart,VGK,SAVES,28.5,27.0,0.344166,,,,Over,0.0,0.344166
2026-01-27,Carter Hart,VGK,SAVES,26.5,27.0,0.370359,,,,Over,0.0,0.370359
2026-01-27,Carter Hart,VGK,SAVES,24.5,27.0,0.398631,,,,Over,0.0,0.398631
2026-01-27,Shea Theodore,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Shea Theodore,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Brayden McNabb,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Ben Hutton,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Brayden McNabb,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Brayden McNabb,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Jeremy Lauzon,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Jeremy Lauzon,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Jeremy Lauzon,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Kaedan Korczak,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Kaedan Korczak,VGK,BLOCKS,2.5,1.8,0.265986,,,,Over,0.0,0.265986
2026-01-27,Kaedan Korczak,VGK,BLOCKS,1.5,1.8,0.413329,,,,Over,0.0,0.413329
2026-01-27,Ben Hutton,VGK,BLOCKS,3.5,1.8,0.171396,,,,Over,0.0,0.171396
2026-01-27,Justin Danforth,BUF,BLOCKS,3.5,1.8,0.168072,,,,Over,0.0,0.168072
2026-01-27,Josh Doan,BUF,BLOCKS,1.5,1.8,0.410612,,,,Over,0.0,0.410612
2026-01-27,Josh Doan,BUF,BLOCKS,2.5,1.8,0.262691,,,,Over,0.0,0.262691
2026-01-27,Dalibor Dvorsky,STL,BLOCKS,1.5,1.8,0.412679,,,,Over,0.0,0.412679
2026-01-27,Jimmy Snuggerud,STL,BLOCKS,2.5,1.8,0.263677,,,,Over,0.0,0.263677
2026-01-27,Jimmy Snuggerud,STL,BLOCKS,1.5,1.8,0.412679,,,,Over,0.0,0.412679
2026-01-27,Brayden Schenn,STL,BLOCKS,3.5,1.8,0.167871,,,,Over,0.0,0.167871
2026-01-27,Brayden Schenn,STL,BLOCKS,2.5,1.8,0.263677,,,,Over,0.0,0.263677
2026-01-27,Brayden Schenn,STL,BLOCKS,1.5,1.8,0.412679,,,,Over,0.0,0.412679
2026-01-27,Jake Neighbours,STL,BLOCKS,3.5,1.8,0.167871,,,,Over,0.0,0.167871
2026-01-27,Jake Neighbours,STL,BLOCKS,2.5,1.8,0.263677,,,,Over,0.0,0.263677
2026-01-27,Jake Neighbours,STL,BLOCKS,1.5,1.8,0.412679,,,,Over,0.0,0.412679
