market,player,team,line,over_price,under_price,proj_lambda,p_over,ev_over,book
SOG,Kyle Palmieri,,2.5,135,-190.0,2.8,0.5305463165333175,0.24678384385329621,betmgm
SOG,Tim Stützle,,2.5,125,-165.0,2.9,0.5540368014428195,0.24658280324634396,bovada
ASSISTS,Carter Verhaeghe,,0.5,176,-234.0,0.6,0.45118836390597344,0.24527988438048665,draftkings
SOG,Kirill Marchenko,,2.5,-120,-109.0,3.5,0.6791528011378658,0.24511346875275408,betrivers
GOALS,Cole Smith,,1.5,7000,,0.2,0.017523096306421772,0.24413983775594572,betrivers
GOALS,Anton Lundell,,0.5,380,-600.0,0.3,0.25918177931828207,0.24407254072775386,fanduel
SOG,Gabriel Vilardi,,1.5,-162,126.0,2.8,0.7689217620241717,0.24356482500205556,draftkings
SOG,Juraj Slafkovsky,,1.5,-172,132.0,2.9,0.7854094417800117,0.24204283816373956,betonlineag
ASSISTS,Carter Verhaeghe,,0.5,175,-235.0,0.6,0.45118836390597344,0.240768000741427,betmgm
SOG,Jordan Eberle,,1.5,-135,105.0,2.5,0.7127025048163542,0.2406302861618017,bovada
SOG,Jordan Eberle,,1.5,-135,105.0,2.5,0.7127025048163542,0.2406302861618017,draftkings
SOG,Jordan Eberle,,1.5,-135,104.0,2.5,0.7127025048163542,0.2406302861618017,fanduel
POINTS,Gustav Forsling,,0.5,215,-294.0,0.5,0.39346934028736646,0.2394284219052043,betonlineag
SOG,Gabriel Vilardi,,1.5,-164,125.0,2.8,0.7689217620241717,0.23777649496573994,betonlineag
SOG,Brendan Gallagher,,1.5,-109,-124.0,2.2,0.6454298932405317,0.2375674099749645,williamhill_us
ASSISTS,Will Cuylle,,0.5,275,-400.0,0.4,0.3296799539643607,0.23629982736635258,betmgm
POINTS,Jared McCann,,0.5,-143,110.0,1.3,0.7274682069659874,0.23618723281632803,betonlineag
SOG,Gabriel Vilardi,,1.5,-165,125.0,2.8,0.7689217620241717,0.23493495112973029,bovada
SOG,Evan Bouchard,,2.5,-115,-113.0,3.4,0.6602601118038804,0.2343993394594286,fanduel
ASSISTS,Martin Necas,,0.5,-105,-125.0,1.0,0.6321205588285577,0.23414013866527927,betmgm
POINTS,Anton Lundell,,0.5,-105,-130.0,1.0,0.6321205588285577,0.23414013866527927,betmgm
SOG,Jordan Eberle,,1.5,-137,106.0,2.5,0.7127025048163542,0.23292331125164922,betonlineag
SOG,Brendan Gallagher,,1.5,-110,-125.0,2.2,0.6454298932405317,0.2321843416410151,betmgm
GOALS,Cole Caufield,,2.5,3500,,0.7,0.03414158412570851,0.2290970285255064,betrivers
SOG,Jordan Eberle,,1.5,-139,100.0,2.5,0.7127025048163542,0.22543811979214856,williamhill_us
SOG,Kirill Marchenko,,2.5,-125,-103.0,3.5,0.6791528011378658,0.2224750420481585,betonlineag
SOG,Kirill Marchenko,,2.5,-125,-105.0,3.5,0.6791528011378658,0.2224750420481585,bovada
SOG,Kirill Marchenko,,2.5,-125,-105.0,3.5,0.6791528011378658,0.2224750420481585,draftkings
SOG,Kirill Marchenko,,2.5,-125,-107.0,3.5,0.6791528011378658,0.2224750420481585,williamhill_us
SOG,Jordan Eberle,,1.5,-140,105.0,2.5,0.7127025048163542,0.22177572254232158,betmgm
SOG,Adam Fox,,1.5,-180,135.0,2.9,0.7854094417800117,0.2217480205466849,betrivers
SOG,Gabriel Vilardi,,1.5,-170,130.0,2.8,0.7689217620241717,0.22122868086191988,fanduel
SOG,Anton Lundell,,1.5,-170,130.0,2.8,0.7689217620241717,0.22122868086191988,fanduel
GOALS,Jonathan Marchessault,,0.5,270,-420.0,0.4,0.3296799539643607,0.2198158296681345,fanduel
ASSISTS,Will Cuylle,,0.5,270,-385.0,0.4,0.3296799539643607,0.2198158296681345,draftkings
ASSISTS,Mike Matheson,,0.5,210,-300.0,0.5,0.39346934028736646,0.21975495489083607,betmgm
POINTS,Gustav Forsling,,0.5,210,-295.0,0.5,0.39346934028736646,0.21975495489083607,betmgm
ASSISTS,Matty Beniers,,0.5,210,-285.0,0.5,0.39346934028736646,0.21975495489083607,draftkings
SOG,Tim Stützle,,2.5,120,-160.0,2.9,0.5540368014428195,0.21888096317420302,betmgm
SOG,Tim Stützle,,2.5,120,-164.0,2.9,0.5540368014428195,0.21888096317420302,williamhill_us
SOG,Adam Fox,,1.5,-182,138.0,2.9,0.7854094417800117,0.21695309110968852,fanduel
SOG,Juraj Slafkovsky,,1.5,-182,140.0,2.9,0.7854094417800117,0.21695309110968852,draftkings
SOG,Ryan O'Reilly,,1.5,-123,-104.0,2.3,0.6691458157147478,0.21316680410072175,betonlineag
SOG,Patrik Laine,,1.5,-143,110.0,2.5,0.7127025048163542,0.21109586482779064,betrivers
POINTS,Vince Dunn,,0.5,104,-132.0,0.9,0.5934303402594008,0.21059789412917762,fanduel
SOG,Adam Fox,,1.5,-185,142.0,2.9,0.7854094417800117,0.20995508598542345,betonlineag
SOG,Juraj Slafkovsky,,1.5,-185,140.0,2.9,0.7854094417800117,0.20995508598542345,bovada
SOG,Kirill Marchenko,,2.5,-128,-102.0,3.5,0.6791528011378658,0.20974092702682345,fanduel
SOG,Anton Lundell,,1.5,-175,130.0,2.8,0.7689217620241717,0.20830562603798414,betmgm
SOG,Anton Lundell,,1.5,-175,134.0,2.8,0.7689217620241717,0.20830562603798414,betonlineag
SOG,Anton Lundell,,1.5,-175,135.0,2.8,0.7689217620241717,0.20830562603798414,bovada
SOG,Anton Lundell,,1.5,-175,135.0,2.8,0.7689217620241717,0.20830562603798414,draftkings
ASSISTS,Filip Forsberg,,0.5,140,-182.0,0.7,0.5034146962085905,0.20819527090061707,draftkings
SOG,Tim Stützle,,2.5,118,-154.0,2.9,0.5540368014428195,0.2078002271453464,fanduel
SOG,Juraj Slafkovsky,,1.5,-186,140.0,2.9,0.7854094417800117,0.20767258252195347,betrivers
SOG,Patrik Laine,,1.5,-144,110.0,2.5,0.7127025048163542,0.20763479982771132,fanduel
ASSISTS,Martin Necas,,0.5,-110,-120.0,1.0,0.6321205588285577,0.20677561230906472,draftkings
SOG,Ryan O'Reilly,,1.5,-125,-105.0,2.3,0.6691458157147478,0.20446246828654613,betmgm
SOG,Ryan O'Reilly,,1.5,-125,-105.0,2.3,0.6691458157147478,0.20446246828654613,bovada
SOG,Ryan O'Reilly,,1.5,-125,-105.0,2.3,0.6691458157147478,0.20446246828654613,draftkings
SOG,Adam Fox,,1.5,-188,145.0,2.9,0.7854094417800117,0.20318042145023069,draftkings
SOG,Kirill Marchenko,,2.5,-130,-105.0,3.5,0.6791528011378658,0.20157803278237796,betmgm
SOG,Evan Bouchard,,2.5,-122,-106.0,3.4,0.6602601118038804,0.2014569247578808,betonlineag
SOG,Sean Monahan,,1.5,-200,150.0,3.0,0.8008517265285443,0.20127758979281646,betrivers
POINTS,Jared McCann,,0.5,-154,120.0,1.3,0.7274682069659874,0.1998501595413038,fanduel
SOG,Adam Fox,,1.5,-190,135.0,2.9,0.7854094417800117,0.1987828321905441,betmgm
SOG,Adam Fox,,1.5,-190,145.0,2.9,0.7854094417800117,0.1987828321905441,bovada
SOG,Adam Fox,,1.5,-190,135.0,2.9,0.7854094417800117,0.1987828321905441,williamhill_us
SOG,Juraj Slafkovsky,,1.5,-190,135.0,2.9,0.7854094417800117,0.1987828321905441,betmgm
SOG,Juraj Slafkovsky,,1.5,-190,135.0,2.9,0.7854094417800117,0.1987828321905441,williamhill_us
POINTS,Vince Dunn,,0.5,102,-132.0,0.9,0.5934303402594008,0.19872928732398953,betonlineag
SOG,Patrik Laine,,1.5,-147,114.0,2.5,0.7127025048163542,0.1975341407458468,betonlineag
SOG,Patrik Laine,,1.5,-148,115.0,2.5,0.7127025048163542,0.19425825131389085,draftkings
SOG,Drake Batherson,,2.5,125,-164.0,2.8,0.5305463165333175,0.19372921219996442,fanduel
GOALS,Mackie Samoskevich,,0.5,360,-600.0,0.3,0.25918177931828207,0.19223618486409733,fanduel
SOG,Anton Lundell,,1.5,-182,130.0,2.8,0.7689217620241717,0.19140624665283756,williamhill_us
SOG,Tim Stützle,,2.5,115,-148.0,2.9,0.5540368014428195,0.19117912310206198,draftkings
SOG,Evan Bouchard,,2.5,-125,-105.0,3.4,0.6602601118038804,0.18846820124698482,bovada
SOG,Evan Bouchard,,2.5,-125,-105.0,3.4,0.6602601118038804,0.18846820124698482,draftkings
SOG,Evan Bouchard,,2.5,-125,-107.0,3.4,0.6602601118038804,0.18846820124698482,williamhill_us
SOG,Ryan O'Reilly,,1.5,-129,-106.0,2.3,0.6691458157147478,0.18786350231532756,williamhill_us
SOG,Patrik Laine,,1.5,-150,115.0,2.5,0.7127025048163542,0.1878375080272569,bovada
SOG,Patrik Laine,,1.5,-150,110.0,2.5,0.7127025048163542,0.1878375080272569,williamhill_us
POINTS,Vince Dunn,,0.5,100,-135.0,0.9,0.5934303402594008,0.18686068051880156,betmgm
POINTS,Vince Dunn,,0.5,100,-130.0,0.9,0.5934303402594008,0.18686068051880156,draftkings
GOALS,Jaden Schwartz,,0.5,260,-400.0,0.4,0.3296799539643607,0.1868478342716985,fanduel
ASSISTS,Dmitri Voronkov,,0.5,260,-370.0,0.4,0.3296799539643607,0.1868478342716985,draftkings
GOALS,Nathan MacKinnon,,0.5,115,-155.0,0.8,0.5506710358827782,0.1839427271479731,fanduel
ASSISTS,Luke Hughes,,0.5,115,-155.0,0.8,0.5506710358827782,0.1839427271479731,betmgm
ASSISTS,Luke Hughes,,0.5,115,-148.0,0.8,0.5506710358827782,0.1839427271479731,draftkings
POINTS,Adam Fantilli,,0.5,115,-148.0,0.8,0.5506710358827782,0.1839427271479731,draftkings
ASSISTS,Filip Forsberg,,0.5,135,-185.0,0.7,0.5034146962085905,0.18302453609018765,betmgm
ASSISTS,Matias Maccelli,,0.5,200,-285.0,0.5,0.39346934028736646,0.1804080208620994,betmgm
ASSISTS,Matty Beniers,,0.5,200,-285.0,0.5,0.39346934028736646,0.1804080208620994,betmgm
SOG,Tim Stützle,,2.5,113,-147.0,2.9,0.5540368014428195,0.18009838707320558,betonlineag
SOG,Boone Jenner,,2.5,145,-195.0,2.6,0.4815704240639496,0.1798475389566766,betrivers
SOG,Fabian Zetterlund,,1.5,-142,110.0,2.4,0.6915589588159976,0.17857231009486912,draftkings
SOG,Kyle Connor,,2.5,-154,118.0,3.7,0.7145668868999318,0.17857135891287446,fanduel
SOG,Anders Lee,,1.5,-188,145.0,2.8,0.7689217620241717,0.17792269927107157,draftkings
POINTS,Zach Werenski,,0.5,-178,138.0,1.4,0.7534030360583935,0.1766631686754686,fanduel
SOG,Anders Lee,,1.5,-190,145.0,2.8,0.7689217620241717,0.17361742624741988,bovada
SOG,Patrik Laine,,1.5,-155,110.0,2.5,0.7127025048163542,0.17251057243980844,betmgm
POINTS,Valeri Nichushkin,,0.5,-103,-125.0,0.9,0.5934303402594008,0.16957630167629478,betonlineag
SOG,Anders Lee,,1.5,-192,146.0,2.8,0.7689217620241717,0.16940184641176126,betonlineag
SOG,Anders Lee,,1.5,-192,146.0,2.8,0.7689217620241717,0.16940184641176126,fanduel
SOG,Evan Bouchard,,2.5,-130,-105.0,3.4,0.6602601118038804,0.16815250549917304,betmgm
SOG,Evan Bouchard,,2.5,-130,100.0,3.4,0.6602601118038804,0.16815250549917304,betrivers
SOG,Drake Batherson,,2.5,120,-157.0,2.8,0.5305463165333175,0.16720189637329863,betrivers
SOG,J.T. Miller,,1.5,-157,120.0,2.5,0.7127025048163542,0.1666531448267708,betrivers
SOG,Morgan Rielly,,1.5,-124,-106.0,2.2,0.6454298932405317,0.16593787166031526,betrivers
SOG,Matty Beniers,,1.5,-135,105.0,2.3,0.6691458157147478,0.16480938291085734,bovada
SOG,Matty Beniers,,1.5,-135,105.0,2.3,0.6691458157147478,0.16480938291085734,draftkings
SOG,Kyle Connor,,2.5,-159,115.0,3.7,0.7145668868999318,0.16398002331498307,williamhill_us
SOG,Boone Jenner,,1.5,-170,130.0,2.6,0.7326151184283981,0.1635651880921618,fanduel
SOG,Bobby McMann,,1.5,-170,130.0,2.6,0.7326151184283981,0.1635651880921618,fanduel
SOG,Fabian Zetterlund,,1.5,-147,114.0,2.4,0.6915589588159976,0.16200723011939722,betonlineag
SOG,Matty Beniers,,1.5,-136,104.0,2.3,0.6691458157147478,0.16116479785794485,betrivers
ASSISTS,Matias Maccelli,,0.5,195,-265.0,0.5,0.39346934028736646,0.16073455384773117,draftkings
POINTS,Valeri Nichushkin,,0.5,-105,-125.0,0.9,0.5934303402594008,0.15860209288740146,betmgm
POINTS,Valeri Nichushkin,,0.5,-105,-125.0,0.9,0.5934303402594008,0.15860209288740146,draftkings
SOG,Kyle Connor,,2.5,-161,123.0,3.7,0.7145668868999318,0.15839725143405076,betonlineag
SOG,Drake Batherson,,2.5,118,-154.0,2.8,0.5305463165333175,0.156590970042632,betonlineag
POINTS,Dawson Mercer,,0.5,110,-145.0,0.8,0.5506710358827782,0.15640917535383425,betmgm
POINTS,Dawson Mercer,,0.5,110,-142.0,0.8,0.5506710358827782,0.15640917535383425,draftkings
POINTS,Adam Fantilli,,0.5,110,-150.0,0.8,0.5506710358827782,0.15640917535383425,betmgm
POINTS,Adam Fantilli,,0.5,110,-143.0,0.8,0.5506710358827782,0.15640917535383425,betonlineag
SOG,Kyle Connor,,2.5,-162,126.0,3.7,0.7145668868999318,0.15565755782581558,draftkings
ASSISTS,Dmitri Voronkov,,0.5,250,-375.0,0.4,0.3296799539643607,0.15387983887526235,betmgm
SOG,Brandon Montour,,2.5,100,-130.0,3.0,0.5768099188731566,0.15361983774631316,bovada
SOG,Brandon Montour,,2.5,100,-130.0,3.0,0.5768099188731566,0.15361983774631316,draftkings
SOG,Anders Lee,,1.5,-200,140.0,2.8,0.7689217620241717,0.1533826430362576,betmgm
SOG,Anders Lee,,1.5,-200,150.0,2.8,0.7689217620241717,0.1533826430362576,betrivers
SOG,Anders Lee,,1.5,-200,145.0,2.8,0.7689217620241717,0.1533826430362576,williamhill_us
POINTS,Jonathan Marchessault,,0.5,-106,-120.0,0.9,0.5934303402594008,0.15327028390034492,fanduel
SOG,Fabian Zetterlund,,1.5,-150,110.0,2.4,0.6915589588159976,0.1525982646933292,betmgm
SOG,Boone Jenner,,1.5,-175,135.0,2.6,0.7326151184283981,0.15125232895891128,betonlineag
SOG,Bobby McMann,,1.5,-175,134.0,2.6,0.7326151184283981,0.15125232895891128,betonlineag
SOG,Bobby McMann,,1.5,-175,135.0,2.6,0.7326151184283981,0.15125232895891128,draftkings
SOG,Trevor Zegras,,1.5,-117,-112.0,2.1,0.6203850724157562,0.15062872405315475,betrivers
SOG,Matty Beniers,,1.5,-139,107.0,2.3,0.6691458157147478,0.1505456831354297,betonlineag
SOG,Matty Beniers,,1.5,-139,100.0,2.3,0.6691458157147478,0.1505456831354297,williamhill_us
ASSISTS,Jared McCann,,0.5,155,-204.0,0.6,0.45118836390597344,0.15053032796023225,draftkings
POINTS,Michael Bunting,,0.5,155,-210.0,0.6,0.45118836390597344,0.15053032796023225,betmgm
POINTS,Michael Bunting,,0.5,155,-204.0,0.6,0.45118836390597344,0.15053032796023225,betonlineag
POINTS,Michael Bunting,,0.5,155,-204.0,0.6,0.45118836390597344,0.15053032796023225,draftkings
POINTS,Sam Reinhart,,0.5,-172,134.0,1.3,0.7274682069659874,0.15041483892295687,fanduel
GOALS,Maxim Shabanov,,1.5,3300,,0.2857142857142857,0.03381490890320378,0.1497069027089286,betrivers
SOG,Kyle Connor,,2.5,-165,120.0,3.7,0.7145668868999318,0.14763772744534487,betmgm
SOG,Kyle Connor,,2.5,-165,125.0,3.7,0.7145668868999318,0.14763772744534487,bovada
SOG,J.T. Miller,,1.5,-164,125.0,2.5,0.7127025048163542,0.14727720287510687,fanduel
SOG,Ryan O'Reilly,,1.5,-140,108.0,2.3,0.6691458157147478,0.14710711265385357,fanduel
SOG,Matty Beniers,,1.5,-140,108.0,2.3,0.6691458157147478,0.14710711265385357,fanduel
SOG,Fabian Zetterlund,,1.5,-152,110.0,2.4,0.6915589588159976,0.14653195803704872,williamhill_us
POINTS,Jonathan Marchessault,,0.5,-108,-120.0,0.9,0.5934303402594008,0.14290287753662378,betonlineag
SOG,Brandon Montour,,2.5,-102,-127.0,3.0,0.5768099188731566,0.14230983933703567,betonlineag
SOG,Morgan Rielly,,1.5,-130,-105.0,2.2,0.6454298932405317,0.1419144265024791,betmgm
SOG,Morgan Rielly,,1.5,-130,100.0,2.2,0.6454298932405317,0.1419144265024791,betonlineag
SOG,Morgan Rielly,,1.5,-130,100.0,2.2,0.6454298932405317,0.1419144265024791,bovada
SOG,Morgan Rielly,,1.5,-130,100.0,2.2,0.6454298932405317,0.1419144265024791,draftkings
SOG,Morgan Rielly,,1.5,-130,100.0,2.2,0.6454298932405317,0.1419144265024791,fanduel
SOG,Evan Rodrigues,,1.5,-130,100.0,2.2,0.6454298932405317,0.1419144265024791,bovada
SOG,Evan Rodrigues,,1.5,-130,100.0,2.2,0.6454298932405317,0.1419144265024791,fanduel
SOG,Auston Matthews,,3.5,-136,104.0,4.5,0.657704044165409,0.1413099589929156,betrivers
SOG,Drake Batherson,,2.5,115,-150.0,2.8,0.5305463165333175,0.14067458054663262,bovada
SOG,Drake Batherson,,2.5,115,-148.0,2.8,0.5305463165333175,0.14067458054663262,draftkings
GOALS,Andrew Mangiapane,,0.5,340,-550.0,0.3,0.25918177931828207,0.14039982900044112,fanduel
SOG,Andrew Mangiapane,,1.5,125,-162.0,1.7,0.5067544850576164,0.14019759137963694,betrivers
POINTS,Dawson Mercer,,0.5,107,-139.0,0.8,0.5506710358827782,0.13988904427735105,betonlineag
POINTS,Zach Werenski,,0.5,-196,150.0,1.4,0.7534030360583935,0.13779234016981873,betonlineag
SOG,Fabian Zetterlund,,1.5,-155,120.0,2.4,0.6915589588159976,0.1377260290198669,bovada
SOG,Gabriel Landeskog,,1.5,-152,116.0,2.375,0.6860760989140108,0.1374419534627021,fanduel
SOG,Ryan O'Reilly,,1.5,-143,110.0,2.3,0.6691458157147478,0.13707995257820776,betrivers
SOG,Will Cuylle,,1.5,-168,128.0,2.5,0.7127025048163542,0.13693018625466036,fanduel
SOG,Steven Stamkos,,1.5,-182,140.0,2.6,0.7326151184283981,0.13515089778466083,draftkings
SOG,Boone Jenner,,1.5,-182,140.0,2.6,0.7326151184283981,0.13515089778466083,draftkings
SOG,Mark Scheifele,,1.5,-182,136.0,2.6,0.7326151184283981,0.13515089778466083,fanduel
SOG,Bobby McMann,,1.5,-182,130.0,2.6,0.7326151184283981,0.13515089778466083,williamhill_us
SOG,Morgan Rielly,,1.5,-132,-102.0,2.2,0.6454298932405317,0.13439193357426782,williamhill_us
POINTS,Adam Fantilli,,0.5,106,-136.0,0.8,0.5506710358827782,0.13438233391852317,fanduel
POINTS,Sam Reinhart,,0.5,-179,137.0,1.3,0.7274682069659874,0.13387502650005856,betonlineag
POINTS,Jonathan Marchessault,,0.5,-110,-120.0,0.9,0.5934303402594008,0.13291246776794696,betmgm
POINTS,Jonathan Marchessault,,0.5,-110,-120.0,0.9,0.5934303402594008,0.13291246776794696,draftkings
POINTS,Shane Pinto,,0.5,-110,-120.0,0.9,0.5934303402594008,0.13291246776794696,betmgm
POINTS,Shane Pinto,,0.5,-110,-120.0,0.9,0.5934303402594008,0.13291246776794696,draftkings
POINTS,Luke Hughes,,0.5,-110,-118.0,0.9,0.5934303402594008,0.13291246776794696,betmgm
SOG,Jack Hughes,,3.5,115,-150.0,3.8,0.5265151567403034,0.13200758699165216,betrivers
SOG,Gabriel Landeskog,,1.5,-154,120.0,2.375,0.6860760989140108,0.131580059247784,draftkings
SOG,Brandon Montour,,2.5,-104,-130.0,3.0,0.5768099188731566,0.13143484086657642,williamhill_us
SOG,Tyson Foerster,,1.5,-145,110.0,2.3,0.6691458157147478,0.13062568862147056,bovada
SOG,Matty Beniers,,1.5,-145,105.0,2.3,0.6691458157147478,0.13062568862147056,betmgm
POINTS,Sean Couturier,,0.5,105,-135.0,0.8,0.5506710358827782,0.12887562355969528,draftkings
SOG,Gabriel Landeskog,,1.5,-155,120.0,2.375,0.6860760989140108,0.12870584014885633,bovada
SOG,Steven Stamkos,,1.5,-185,135.0,2.6,0.7326151184283981,0.12862329055185656,betmgm
SOG,Steven Stamkos,,1.5,-185,140.0,2.6,0.7326151184283981,0.12862329055185656,bovada
SOG,Boone Jenner,,1.5,-185,140.0,2.6,0.7326151184283981,0.12862329055185656,bovada
SOG,Mark Scheifele,,1.5,-185,142.0,2.6,0.7326151184283981,0.12862329055185656,betonlineag
SOG,Bobby McMann,,1.5,-185,130.0,2.6,0.7326151184283981,0.12862329055185656,betmgm
POINTS,Valeri Nichushkin,,0.5,-111,-115.0,0.9,0.5934303402594008,0.12805226842102313,fanduel
ASSISTS,Jared McCann,,0.5,150,-210.0,0.6,0.45118836390597344,0.12797090976493364,betmgm
POINTS,Michael Bunting,,0.5,150,-194.0,0.6,0.45118836390597344,0.12797090976493364,fanduel
POINTS,Sam Reinhart,,0.5,-182,140.0,1.3,0.7274682069659874,0.12717601299125514,draftkings
SOG,J.T. Miller,,1.5,-172,132.0,2.5,0.7127025048163542,0.12706442622121145,betonlineag
SOG,Steven Stamkos,,1.5,-186,140.0,2.6,0.7326151184283981,0.12649421435764435,betrivers
SOG,Brandon Montour,,2.5,-105,-135.0,3.0,0.5768099188731566,0.12615269875235324,betmgm
SOG,Gabriel Landeskog,,1.5,-156,121.0,2.375,0.6860760989140108,0.1258684700127356,betonlineag
SOG,Trevor Zegras,,1.5,-123,-104.0,2.1,0.6203850724157562,0.12476318007084264,betonlineag
SOG,Tyson Foerster,,1.5,-147,114.0,2.3,0.6691458157147478,0.12434705089484832,betonlineag
SOG,Mika Zibanejad,,2.5,-123,-105.0,3.2,0.6200962589216268,0.12423955885790872,betonlineag
SOG,Fabian Zetterlund,,1.5,-160,122.0,2.4,0.6915589588159976,0.12378330807599613,fanduel
SOG,Evan Rodrigues,,1.5,-135,105.0,2.2,0.6454298932405317,0.1235261104557403,draftkings
POINTS,Zach Werenski,,0.5,-204,155.0,1.4,0.7534030360583935,0.12271824981250806,draftkings
SOG,Mark Scheifele,,1.5,-188,145.0,2.6,0.7326151184283981,0.12230401120946094,draftkings
SOG,Cole Caufield,,2.5,-143,110.0,3.4,0.6602601118038804,0.12198046970869186,betrivers
ASSISTS,Timo Meier,,0.5,185,-248.0,0.5,0.39346934028736646,0.12138761981899449,draftkings
SOG,Tyson Foerster,,1.5,-148,115.0,2.3,0.6691458157147478,0.12127136687336126,draftkings
SOG,Brandon Montour,,2.5,-106,-122.0,3.0,0.5768099188731566,0.12097021969688926,fanduel
ASSISTS,Darnell Nurse,,0.5,240,-325.0,0.4,0.3296799539643607,0.12091184347882622,betmgm
ASSISTS,Evan Rodrigues,,0.5,240,-325.0,0.4,0.3296799539643607,0.12091184347882622,betmgm
SOG,Auston Matthews,,3.5,-142,110.0,4.5,0.657704044165409,0.12087590625372507,draftkings
POINTS,Sam Reinhart,,0.5,-185,135.0,1.3,0.7274682069659874,0.12069426478543999,betmgm
SOG,Steven Stamkos,,1.5,-189,143.0,2.6,0.7326151184283981,0.1202421652159103,betonlineag
SOG,J.T. Miller,,1.5,-175,135.0,2.5,0.7127025048163542,0.11996107899712805,bovada
SOG,J.T. Miller,,1.5,-175,135.0,2.5,0.7127025048163542,0.11996107899712805,draftkings
SOG,Alexis Lafrenière,,1.5,-175,130.0,2.5,0.7127025048163542,0.11996107899712805,betmgm
SOG,Alexis Lafrenière,,1.5,-175,135.0,2.5,0.7127025048163542,0.11996107899712805,bovada
SOG,Alexis Lafrenière,,1.5,-175,135.0,2.5,0.7127025048163542,0.11996107899712805,draftkings
POINTS,Brad Marchand,,0.5,-130,102.0,1.0,0.6321205588285577,0.11836714254283276,fanduel
ASSISTS,Zach Werenski,,0.5,-130,100.0,1.0,0.6321205588285577,0.11836714254283276,draftkings
SOG,Steven Stamkos,,1.5,-190,135.0,2.6,0.7326151184283981,0.11820202286439702,williamhill_us
SOG,Boone Jenner,,1.5,-190,135.0,2.6,0.7326151184283981,0.11820202286439702,betmgm
SOG,Boone Jenner,,1.5,-190,135.0,2.6,0.7326151184283981,0.11820202286439702,williamhill_us
SOG,Mark Scheifele,,1.5,-190,140.0,2.6,0.7326151184283981,0.11820202286439702,betmgm
SOG,Mark Scheifele,,1.5,-190,145.0,2.6,0.7326151184283981,0.11820202286439702,bovada
SOG,Mark Scheifele,,1.5,-190,135.0,2.6,0.7326151184283981,0.11820202286439702,williamhill_us
SOG,J.T. Miller,,1.5,-176,130.0,2.5,0.7127025048163542,0.11764710982564652,williamhill_us
GOALS,Emil Heineman,,2.5,14000,,0.4,0.007926331867253842,0.11761279328279162,betrivers
SOG,Trevor Zegras,,1.5,-125,-110.0,2.1,0.6203850724157562,0.11669313034836126,betmgm
SOG,Trevor Zegras,,1.5,-125,-105.0,2.1,0.6203850724157562,0.11669313034836126,bovada
SOG,Trevor Zegras,,1.5,-125,-105.0,2.1,0.6203850724157562,0.11669313034836126,draftkings
SOG,Mika Zibanejad,,2.5,-125,-110.0,3.2,0.6200962589216268,0.11617326605892825,betmgm
SOG,Mika Zibanejad,,2.5,-125,-105.0,3.2,0.6200962589216268,0.11617326605892825,bovada
SOG,Mika Zibanejad,,2.5,-125,-105.0,3.2,0.6200962589216268,0.11617326605892825,draftkings
SOG,Mika Zibanejad,,2.5,-125,-108.0,3.2,0.6200962589216268,0.11617326605892825,williamhill_us
SOG,Tyson Foerster,,1.5,-150,110.0,2.3,0.6691458157147478,0.11524302619124632,betmgm
SOG,Kent Johnson,,1.5,-114,-114.0,2.0,0.5939941502901616,0.11504165054468929,fanduel
SOG,Martin Necas,,2.5,110,-150.0,2.8,0.5305463165333175,0.11414726471996683,betmgm
SOG,Martin Necas,,2.5,110,-145.0,2.8,0.5305463165333175,0.11414726471996683,bovada
SOG,Martin Necas,,2.5,110,-142.0,2.8,0.5305463165333175,0.11414726471996683,draftkings
SOG,Drake Batherson,,2.5,110,-155.0,2.8,0.5305463165333175,0.11414726471996683,betmgm
SOG,Drake Batherson,,2.5,110,-152.0,2.8,0.5305463165333175,0.11414726471996683,williamhill_us
POINTS,Shane Pinto,,0.5,-114,-114.0,0.9,0.5934303402594008,0.11398327031150679,betonlineag
SOG,Cole Caufield,,2.5,-146,112.0,3.4,0.6602601118038804,0.11249306509420959,fanduel
POINTS,Dawson Mercer,,0.5,102,-130.0,0.8,0.5506710358827782,0.11235549248321197,fanduel
POINTS,Zach Werenski,,0.5,-210,155.0,1.4,0.7534030360583935,0.11216638656239053,betmgm
SOG,Kyle Connor,,2.5,-180,135.0,3.7,0.7145668868999318,0.1115484907332272,betrivers
SOG,Auston Matthews,,3.5,-145,105.0,4.5,0.657704044165409,0.11129304014155311,betmgm
SOG,Auston Matthews,,3.5,-145,111.0,4.5,0.657704044165409,0.11129304014155311,betonlineag
SOG,Auston Matthews,,3.5,-145,110.0,4.5,0.657704044165409,0.11129304014155311,bovada
SOG,Auston Matthews,,3.5,-145,105.0,4.5,0.657704044165409,0.11129304014155311,williamhill_us
SOG,Dawson Mercer,,1.5,-115,-115.0,2.0,0.5939941502901616,0.11051080271638891,bovada
SOG,Dawson Mercer,,1.5,-115,-115.0,2.0,0.5939941502901616,0.11051080271638891,draftkings
ASSISTS,Matthew Schaefer,,0.5,155,-204.0,0.5714285714285714,0.4352818779922408,0.10996878888021389,draftkings
SOG,Evan Rodrigues,,1.5,-139,107.0,2.2,0.6454298932405317,0.10976794593156164,betonlineag
SOG,Evan Rodrigues,,1.5,-139,100.0,2.2,0.6454298932405317,0.10976794593156164,williamhill_us
